proc id: 0 || iter 83 || Loss: 8.5873 || timer: 0.7132 sec.
proc id: 0 || iter 84 || Loss: 8.0627 || timer: 1.2237 sec.
proc id: 0 || iter 85 || Loss: 8.7154 || timer: 0.7047 sec.
proc id: 0 || iter 86 || Loss: 8.0661 || timer: 1.3556 sec.
proc id: 0 || iter 87 || Loss: 7.9770 || timer: 1.0041 sec.
proc id: 0 || iter 88 || Loss: 7.8897 || timer: 1.3486 sec.
proc id: 0 || iter 89 || Loss: 8.2916 || timer: 0.9695 sec.
proc id: 0 || iter 90 || Loss: 8.2747 || timer: 1.2894 sec.
proc id: 0 || iter 91 || Loss: 8.3315 || timer: 0.7140 sec.
proc id: 0 || iter 92 || Loss: 7.7802 || timer: 1.0761 sec.
proc id: 0 || iter 93 || Loss: 7.7185 || timer: 0.7233 sec.
proc id: 0 || iter 94 || Loss: 8.0856 || timer: 1.0823 sec.
proc id: 0 || iter 95 || Loss: 8.0858 || timer: 0.7003 sec.
proc id: 0 || iter 96 || Loss: 7.7405 || timer: 1.2333 sec.
proc id: 0 || iter 97 || Loss: 7.8528 || timer: 0.7006 sec.
proc id: 0 || iter 98 || Loss: 7.5731 || timer: 1.1687 sec.
proc id: 0 || iter 99 || Loss: 8.3617 || timer: 0.6904 sec.
proc id: 0 || iter 100 || Loss: 8.3217 || timer: 0.9687 sec.
proc id: 0 || iter 101 || Loss: 8.3355 || timer: 0.7185 sec.
proc id: 0 || iter 102 || Loss: 7.7804 || timer: 1.4910 sec.
proc id: 0 || iter 103 || Loss: 7.8965 || timer: 0.7134 sec.
proc id: 0 || iter 104 || Loss: 7.9188 || timer: 0.9547 sec.
proc id: 0 || iter 105 || Loss: 8.1549 || timer: 0.6970 sec.
proc id: 0 || iter 106 || Loss: 7.6287 || timer: 1.0819 sec.
proc id: 0 || iter 107 || Loss: 7.8861 || timer: 0.7245 sec.
proc id: 0 || iter 108 || Loss: 7.9929 || timer: 1.0119 sec.
proc id: 0 || iter 109 || Loss: 7.3475 || timer: 0.7071 sec.
proc id: 0 || iter 110 || Loss: 8.0114 || timer: 1.0529 sec.
proc id: 0 || iter 111 || Loss: 7.9537 || timer: 0.7031 sec.
proc id: 0 || iter 112 || Loss: 7.5863 || timer: 1.1595 sec.
proc id: 0 || iter 113 || Loss: 7.4116 || timer: 0.9041 sec.
proc id: 0 || iter 114 || Loss: 7.7385 || timer: 1.2674 sec.
proc id: 0 || iter 115 || Loss: 7.3503 || timer: 0.8087 sec.
proc id: 0 || iter 116 || Loss: 7.5323 || timer: 1.3111 sec.
proc id: 0 || iter 117 || Loss: 7.4039 || timer: 1.3527 sec.
proc id: 0 || iter 118 || Loss: 7.7862 || timer: 1.3158 sec.
proc id: 0 || iter 119 || Loss: 7.2223 || timer: 1.2637 sec.
proc id: 0 || iter 120 || Loss: 7.1528 || timer: 1.1900 sec.
